episode,scenario,agent,step,pos_x,pos_y,action,collected,done
27,scenario2,RuleAgent,76,3,0,collect,1,False
27,scenario2,RuleAgent,77,3,0,collect,1,False
27,scenario2,RuleAgent,78,3,0,collect,1,False
27,scenario2,RuleAgent,79,3,0,collect,1,False
27,scenario2,RuleAgent,80,3,0,collect,1,False
27,scenario2,RuleAgent,81,3,0,collect,1,False
27,scenario2,RuleAgent,82,3,0,collect,1,False
27,scenario2,RuleAgent,83,3,0,collect,1,False
27,scenario2,RuleAgent,84,3,0,collect,1,False
27,scenario2,RuleAgent,85,3,0,collect,1,False
27,scenario2,RuleAgent,86,3,0,collect,1,False
27,scenario2,RuleAgent,87,3,0,collect,1,False
27,scenario2,RuleAgent,88,3,0,collect,1,False
27,scenario2,RuleAgent,89,3,0,collect,1,False
27,scenario2,RuleAgent,90,3,0,collect,1,False
27,scenario2,RuleAgent,91,3,0,collect,1,False
27,scenario2,RuleAgent,92,3,0,collect,1,False
27,scenario2,RuleAgent,93,3,0,collect,1,False
27,scenario2,RuleAgent,94,3,0,collect,1,False
27,scenario2,RuleAgent,95,3,0,collect,1,False
27,scenario2,RuleAgent,96,3,0,collect,1,False
27,scenario2,RuleAgent,97,3,0,collect,1,False
27,scenario2,RuleAgent,98,3,0,collect,1,False
27,scenario2,RuleAgent,99,3,0,collect,1,False
27,scenario2,RuleAgent,100,3,0,collect,1,False
27,scenario2,RuleAgent,101,3,0,collect,1,False
27,scenario2,RuleAgent,102,3,0,collect,1,False
27,scenario2,RuleAgent,103,3,0,collect,1,False
27,scenario2,RuleAgent,104,3,0,collect,1,False
27,scenario2,RuleAgent,105,3,0,collect,1,False
27,scenario2,RuleAgent,106,3,0,collect,1,False
27,scenario2,RuleAgent,107,3,0,collect,1,False
27,scenario2,RuleAgent,108,3,0,collect,1,False
27,scenario2,RuleAgent,109,3,0,collect,1,False
27,scenario2,RuleAgent,110,3,0,collect,1,False
27,scenario2,RuleAgent,111,3,0,collect,1,False
27,scenario2,RuleAgent,112,3,0,collect,1,False
27,scenario2,RuleAgent,113,3,0,collect,1,False
27,scenario2,RuleAgent,114,3,0,collect,1,False
27,scenario2,RuleAgent,115,3,0,collect,1,False
27,scenario2,RuleAgent,116,3,0,collect,1,False
27,scenario2,RuleAgent,117,3,0,collect,1,False
27,scenario2,RuleAgent,118,3,0,collect,1,False
27,scenario2,RuleAgent,119,3,0,collect,1,False
27,scenario2,RuleAgent,120,3,0,collect,1,False
27,scenario2,RuleAgent,121,3,0,collect,1,False
27,scenario2,RuleAgent,122,3,0,collect,1,False
27,scenario2,RuleAgent,123,3,0,collect,1,False
27,scenario2,RuleAgent,124,3,0,collect,1,False
27,scenario2,RuleAgent,125,3,0,collect,1,False
27,scenario2,RuleAgent,126,3,0,collect,1,False
27,scenario2,RuleAgent,127,3,0,collect,1,False
27,scenario2,RuleAgent,128,3,0,collect,1,False
27,scenario2,RuleAgent,129,3,0,collect,1,False
27,scenario2,RuleAgent,130,3,0,collect,1,False
27,scenario2,RuleAgent,131,3,0,collect,1,False
27,scenario2,RuleAgent,132,3,0,collect,1,False
27,scenario2,RuleAgent,133,3,0,collect,1,False
27,scenario2,RuleAgent,134,3,0,collect,1,False
27,scenario2,RuleAgent,135,3,0,collect,1,False
27,scenario2,RuleAgent,136,3,0,collect,1,False
27,scenario2,RuleAgent,137,3,0,collect,1,False
27,scenario2,RuleAgent,138,3,0,collect,1,False
27,scenario2,RuleAgent,139,3,0,collect,1,False
27,scenario2,RuleAgent,140,3,0,collect,1,False
27,scenario2,RuleAgent,141,3,0,collect,1,False
27,scenario2,RuleAgent,142,3,0,collect,1,False
27,scenario2,RuleAgent,143,3,0,collect,1,False
27,scenario2,RuleAgent,144,3,0,collect,1,False
27,scenario2,RuleAgent,145,3,0,collect,1,False
27,scenario2,RuleAgent,146,3,0,collect,1,False
27,scenario2,RuleAgent,147,3,0,collect,1,False
27,scenario2,RuleAgent,148,3,0,collect,1,False
27,scenario2,RuleAgent,149,3,0,collect,1,False
27,scenario2,RuleAgent,150,3,0,collect,1,False
27,scenario2,RuleAgent,151,3,0,collect,1,False
27,scenario2,RuleAgent,152,3,0,collect,1,False
27,scenario2,RuleAgent,153,3,0,collect,1,False
27,scenario2,RuleAgent,154,3,0,collect,1,False
27,scenario2,RuleAgent,155,3,0,collect,1,False
27,scenario2,RuleAgent,156,3,0,collect,1,False
27,scenario2,RuleAgent,157,3,0,collect,1,False
27,scenario2,RuleAgent,158,3,0,collect,1,False
27,scenario2,RuleAgent,159,3,0,collect,1,False
27,scenario2,RuleAgent,160,3,0,collect,1,False
27,scenario2,RuleAgent,161,3,0,collect,1,False
27,scenario2,RuleAgent,162,3,0,collect,1,False
27,scenario2,RuleAgent,163,3,0,collect,1,False
27,scenario2,RuleAgent,164,3,0,collect,1,False
27,scenario2,RuleAgent,165,3,0,collect,1,False
27,scenario2,RuleAgent,166,3,0,collect,1,False
27,scenario2,RuleAgent,167,3,0,collect,1,False
27,scenario2,RuleAgent,168,3,0,collect,1,False
27,scenario2,RuleAgent,169,3,0,collect,1,False
27,scenario2,RuleAgent,170,3,0,collect,1,False
27,scenario2,RuleAgent,171,3,0,collect,1,False
27,scenario2,RuleAgent,172,3,0,collect,1,False
27,scenario2,RuleAgent,173,3,0,collect,1,False
27,scenario2,RuleAgent,174,3,0,collect,1,False
27,scenario2,RuleAgent,175,3,0,collect,1,False
27,scenario2,RuleAgent,176,3,0,collect,1,False
27,scenario2,RuleAgent,177,3,0,collect,1,False
27,scenario2,RuleAgent,178,3,0,collect,1,False
27,scenario2,RuleAgent,179,3,0,collect,1,True
28,scenario2,RuleAgent,0,1,0,down,0,False
28,scenario2,RuleAgent,1,2,0,down,0,False
28,scenario2,RuleAgent,2,3,0,down,0,False
28,scenario2,RuleAgent,3,3,0,collect,1,False
28,scenario2,RuleAgent,4,3,0,collect,1,False
28,scenario2,RuleAgent,5,3,0,collect,1,False
28,scenario2,RuleAgent,6,3,0,collect,1,False
28,scenario2,RuleAgent,7,3,0,collect,1,False
28,scenario2,RuleAgent,8,3,0,collect,1,False
28,scenario2,RuleAgent,9,3,0,collect,1,False
28,scenario2,RuleAgent,10,3,0,collect,1,False
28,scenario2,RuleAgent,11,3,0,collect,1,False
28,scenario2,RuleAgent,12,3,0,collect,1,False
28,scenario2,RuleAgent,13,3,0,collect,1,False
28,scenario2,RuleAgent,14,3,0,collect,1,False
28,scenario2,RuleAgent,15,3,0,collect,1,False
28,scenario2,RuleAgent,16,3,0,collect,1,False
28,scenario2,RuleAgent,17,3,0,collect,1,False
28,scenario2,RuleAgent,18,3,0,collect,1,False
28,scenario2,RuleAgent,19,3,0,collect,1,False
28,scenario2,RuleAgent,20,3,0,collect,1,False
28,scenario2,RuleAgent,21,3,0,collect,1,False
28,scenario2,RuleAgent,22,3,0,collect,1,False
28,scenario2,RuleAgent,23,3,0,collect,1,False
28,scenario2,RuleAgent,24,3,0,collect,1,False
28,scenario2,RuleAgent,25,3,0,collect,1,False
28,scenario2,RuleAgent,26,3,0,collect,1,False
28,scenario2,RuleAgent,27,3,0,collect,1,False
28,scenario2,RuleAgent,28,3,0,collect,1,False
28,scenario2,RuleAgent,29,3,0,collect,1,False
28,scenario2,RuleAgent,30,3,0,collect,1,False
28,scenario2,RuleAgent,31,3,0,collect,1,False
28,scenario2,RuleAgent,32,3,0,collect,1,False
28,scenario2,RuleAgent,33,3,0,collect,1,False
28,scenario2,RuleAgent,34,3,0,collect,1,False
28,scenario2,RuleAgent,35,3,0,collect,1,False
28,scenario2,RuleAgent,36,3,0,collect,1,False
28,scenario2,RuleAgent,37,3,0,collect,1,False
28,scenario2,RuleAgent,38,3,0,collect,1,False
28,scenario2,RuleAgent,39,3,0,collect,1,False
28,scenario2,RuleAgent,40,3,0,collect,1,False
28,scenario2,RuleAgent,41,3,0,collect,1,False
28,scenario2,RuleAgent,42,3,0,collect,1,False
28,scenario2,RuleAgent,43,3,0,collect,1,False
28,scenario2,RuleAgent,44,3,0,collect,1,False
28,scenario2,RuleAgent,45,3,0,collect,1,False
28,scenario2,RuleAgent,46,3,0,collect,1,False
28,scenario2,RuleAgent,47,3,0,collect,1,False
28,scenario2,RuleAgent,48,3,0,collect,1,False
28,scenario2,RuleAgent,49,3,0,collect,1,False
28,scenario2,RuleAgent,50,3,0,collect,1,False
28,scenario2,RuleAgent,51,3,0,collect,1,False
28,scenario2,RuleAgent,52,3,0,collect,1,False
28,scenario2,RuleAgent,53,3,0,collect,1,False
28,scenario2,RuleAgent,54,3,0,collect,1,False
28,scenario2,RuleAgent,55,3,0,collect,1,False
28,scenario2,RuleAgent,56,3,0,collect,1,False
28,scenario2,RuleAgent,57,3,0,collect,1,False
28,scenario2,RuleAgent,58,3,0,collect,1,False
28,scenario2,RuleAgent,59,3,0,collect,1,False
28,scenario2,RuleAgent,60,3,0,collect,1,False
28,scenario2,RuleAgent,61,3,0,collect,1,False
28,scenario2,RuleAgent,62,3,0,collect,1,False
28,scenario2,RuleAgent,63,3,0,collect,1,False
28,scenario2,RuleAgent,64,3,0,collect,1,False
28,scenario2,RuleAgent,65,3,0,collect,1,False
28,scenario2,RuleAgent,66,3,0,collect,1,False
28,scenario2,RuleAgent,67,3,0,collect,1,False
28,scenario2,RuleAgent,68,3,0,collect,1,False
28,scenario2,RuleAgent,69,3,0,collect,1,False
28,scenario2,RuleAgent,70,3,0,collect,1,False
28,scenario2,RuleAgent,71,3,0,collect,1,False
28,scenario2,RuleAgent,72,3,0,collect,1,False
28,scenario2,RuleAgent,73,3,0,collect,1,False
28,scenario2,RuleAgent,74,3,0,collect,1,False
28,scenario2,RuleAgent,75,3,0,collect,1,False
28,scenario2,RuleAgent,76,3,0,collect,1,False
28,scenario2,RuleAgent,77,3,0,collect,1,False
28,scenario2,RuleAgent,78,3,0,collect,1,False
28,scenario2,RuleAgent,79,3,0,collect,1,False
28,scenario2,RuleAgent,80,3,0,collect,1,False
28,scenario2,RuleAgent,81,3,0,collect,1,False
28,scenario2,RuleAgent,82,3,0,collect,1,False
28,scenario2,RuleAgent,83,3,0,collect,1,False
28,scenario2,RuleAgent,84,3,0,collect,1,False
28,scenario2,RuleAgent,85,3,0,collect,1,False
28,scenario2,RuleAgent,86,3,0,collect,1,False
28,scenario2,RuleAgent,87,3,0,collect,1,False
28,scenario2,RuleAgent,88,3,0,collect,1,False
28,scenario2,RuleAgent,89,3,0,collect,1,False
28,scenario2,RuleAgent,90,3,0,collect,1,False
28,scenario2,RuleAgent,91,3,0,collect,1,False
28,scenario2,RuleAgent,92,3,0,collect,1,False
28,scenario2,RuleAgent,93,3,0,collect,1,False
28,scenario2,RuleAgent,94,3,0,collect,1,False
28,scenario2,RuleAgent,95,3,0,collect,1,False
28,scenario2,RuleAgent,96,3,0,collect,1,False
28,scenario2,RuleAgent,97,3,0,collect,1,False
28,scenario2,RuleAgent,98,3,0,collect,1,False
28,scenario2,RuleAgent,99,3,0,collect,1,False
28,scenario2,RuleAgent,100,3,0,collect,1,False
28,scenario2,RuleAgent,101,3,0,collect,1,False
28,scenario2,RuleAgent,102,3,0,collect,1,False
28,scenario2,RuleAgent,103,3,0,collect,1,False
28,scenario2,RuleAgent,104,3,0,collect,1,False
28,scenario2,RuleAgent,105,3,0,collect,1,False
28,scenario2,RuleAgent,106,3,0,collect,1,False
28,scenario2,RuleAgent,107,3,0,collect,1,False
28,scenario2,RuleAgent,108,3,0,collect,1,False
28,scenario2,RuleAgent,109,3,0,collect,1,False
28,scenario2,RuleAgent,110,3,0,collect,1,False
28,scenario2,RuleAgent,111,3,0,collect,1,False
28,scenario2,RuleAgent,112,3,0,collect,1,False
28,scenario2,RuleAgent,113,3,0,collect,1,False
28,scenario2,RuleAgent,114,3,0,collect,1,False
28,scenario2,RuleAgent,115,3,0,collect,1,False
28,scenario2,RuleAgent,116,3,0,collect,1,False
28,scenario2,RuleAgent,117,3,0,collect,1,False
28,scenario2,RuleAgent,118,3,0,collect,1,False
28,scenario2,RuleAgent,119,3,0,collect,1,False
28,scenario2,RuleAgent,120,3,0,collect,1,False
28,scenario2,RuleAgent,121,3,0,collect,1,False
28,scenario2,RuleAgent,122,3,0,collect,1,False
28,scenario2,RuleAgent,123,3,0,collect,1,False
28,scenario2,RuleAgent,124,3,0,collect,1,False
28,scenario2,RuleAgent,125,3,0,collect,1,False
28,scenario2,RuleAgent,126,3,0,collect,1,False
28,scenario2,RuleAgent,127,3,0,collect,1,False
28,scenario2,RuleAgent,128,3,0,collect,1,False
28,scenario2,RuleAgent,129,3,0,collect,1,False
28,scenario2,RuleAgent,130,3,0,collect,1,False
28,scenario2,RuleAgent,131,3,0,collect,1,False
28,scenario2,RuleAgent,132,3,0,collect,1,False
28,scenario2,RuleAgent,133,3,0,collect,1,False
28,scenario2,RuleAgent,134,3,0,collect,1,False
28,scenario2,RuleAgent,135,3,0,collect,1,False
28,scenario2,RuleAgent,136,3,0,collect,1,False
28,scenario2,RuleAgent,137,3,0,collect,1,False
28,scenario2,RuleAgent,138,3,0,collect,1,False
28,scenario2,RuleAgent,139,3,0,collect,1,False
28,scenario2,RuleAgent,140,3,0,collect,1,False
28,scenario2,RuleAgent,141,3,0,collect,1,False
28,scenario2,RuleAgent,142,3,0,collect,1,False
28,scenario2,RuleAgent,143,3,0,collect,1,False
28,scenario2,RuleAgent,144,3,0,collect,1,False
28,scenario2,RuleAgent,145,3,0,collect,1,False
28,scenario2,RuleAgent,146,3,0,collect,1,False
28,scenario2,RuleAgent,147,3,0,collect,1,False
28,scenario2,RuleAgent,148,3,0,collect,1,False
28,scenario2,RuleAgent,149,3,0,collect,1,False
28,scenario2,RuleAgent,150,3,0,collect,1,False
28,scenario2,RuleAgent,151,3,0,collect,1,False
28,scenario2,RuleAgent,152,3,0,collect,1,False
28,scenario2,RuleAgent,153,3,0,collect,1,False
28,scenario2,RuleAgent,154,3,0,collect,1,False
28,scenario2,RuleAgent,155,3,0,collect,1,False
28,scenario2,RuleAgent,156,3,0,collect,1,False
28,scenario2,RuleAgent,157,3,0,collect,1,False
28,scenario2,RuleAgent,158,3,0,collect,1,False
28,scenario2,RuleAgent,159,3,0,collect,1,False
28,scenario2,RuleAgent,160,3,0,collect,1,False
28,scenario2,RuleAgent,161,3,0,collect,1,False
28,scenario2,RuleAgent,162,3,0,collect,1,False
28,scenario2,RuleAgent,163,3,0,collect,1,False
28,scenario2,RuleAgent,164,3,0,collect,1,False
28,scenario2,RuleAgent,165,3,0,collect,1,False
28,scenario2,RuleAgent,166,3,0,collect,1,False
28,scenario2,RuleAgent,167,3,0,collect,1,False
28,scenario2,RuleAgent,168,3,0,collect,1,False
28,scenario2,RuleAgent,169,3,0,collect,1,False
28,scenario2,RuleAgent,170,3,0,collect,1,False
28,scenario2,RuleAgent,171,3,0,collect,1,False
28,scenario2,RuleAgent,172,3,0,collect,1,False
28,scenario2,RuleAgent,173,3,0,collect,1,False
28,scenario2,RuleAgent,174,3,0,collect,1,False
28,scenario2,RuleAgent,175,3,0,collect,1,False
28,scenario2,RuleAgent,176,3,0,collect,1,False
28,scenario2,RuleAgent,177,3,0,collect,1,False
28,scenario2,RuleAgent,178,3,0,collect,1,False
28,scenario2,RuleAgent,179,3,0,collect,1,False
28,scenario2,RuleAgent,180,3,0,collect,1,False
28,scenario2,RuleAgent,181,3,0,collect,1,False
28,scenario2,RuleAgent,182,3,0,collect,1,False
28,scenario2,RuleAgent,183,3,0,collect,1,False
28,scenario2,RuleAgent,184,3,0,collect,1,False
28,scenario2,RuleAgent,185,3,0,collect,1,False
28,scenario2,RuleAgent,186,3,0,collect,1,False
28,scenario2,RuleAgent,187,3,0,collect,1,False
28,scenario2,RuleAgent,188,3,0,collect,1,False
28,scenario2,RuleAgent,189,3,0,collect,1,False
28,scenario2,RuleAgent,190,3,0,collect,1,False
28,scenario2,RuleAgent,191,3,0,collect,1,False
28,scenario2,RuleAgent,192,3,0,collect,1,False
28,scenario2,RuleAgent,193,3,0,collect,1,False
28,scenario2,RuleAgent,194,3,0,collect,1,False
28,scenario2,RuleAgent,195,3,0,collect,1,False
28,scenario2,RuleAgent,196,3,0,collect,1,False
28,scenario2,RuleAgent,197,3,0,collect,1,False
28,scenario2,RuleAgent,198,3,0,collect,1,True
29,scenario2,RuleAgent,0,0,1,right,0,False
29,scenario2,RuleAgent,1,0,0,left,0,False
29,scenario2,RuleAgent,2,0,1,right,0,False
29,scenario2,RuleAgent,3,0,0,left,0,False
29,scenario2,RuleAgent,4,0,1,right,0,False
29,scenario2,RuleAgent,5,0,0,left,0,False
29,scenario2,RuleAgent,6,1,0,down,0,False
29,scenario2,RuleAgent,7,2,0,down,0,False
29,scenario2,RuleAgent,8,2,1,right,0,False
29,scenario2,RuleAgent,9,3,1,down,0,False
29,scenario2,RuleAgent,10,4,1,down,0,False
29,scenario2,RuleAgent,11,4,0,left,0,False
29,scenario2,RuleAgent,12,3,0,up,0,False
29,scenario2,RuleAgent,13,3,0,collect,1,False
29,scenario2,RuleAgent,14,3,0,collect,1,False
29,scenario2,RuleAgent,15,3,0,collect,1,False
29,scenario2,RuleAgent,16,3,0,collect,1,False
29,scenario2,RuleAgent,17,3,0,collect,1,False
29,scenario2,RuleAgent,18,3,0,collect,1,False
29,scenario2,RuleAgent,19,3,0,collect,1,False
29,scenario2,RuleAgent,20,3,0,collect,1,False
29,scenario2,RuleAgent,21,3,0,collect,1,False
29,scenario2,RuleAgent,22,3,0,collect,1,False
29,scenario2,RuleAgent,23,3,0,collect,1,False
29,scenario2,RuleAgent,24,3,0,collect,1,False
29,scenario2,RuleAgent,25,3,0,collect,1,False
29,scenario2,RuleAgent,26,3,0,collect,1,False
29,scenario2,RuleAgent,27,3,0,collect,1,False
29,scenario2,RuleAgent,28,3,0,collect,1,False
29,scenario2,RuleAgent,29,3,0,collect,1,False
29,scenario2,RuleAgent,30,3,0,collect,1,False
29,scenario2,RuleAgent,31,3,0,collect,1,False
29,scenario2,RuleAgent,32,3,0,collect,1,False
29,scenario2,RuleAgent,33,3,0,collect,1,False
29,scenario2,RuleAgent,34,3,0,collect,1,False
29,scenario2,RuleAgent,35,3,0,collect,1,False
29,scenario2,RuleAgent,36,3,0,collect,1,False
29,scenario2,RuleAgent,37,3,0,collect,1,False
29,scenario2,RuleAgent,38,3,0,collect,1,False
29,scenario2,RuleAgent,39,3,0,collect,1,False
29,scenario2,RuleAgent,40,3,0,collect,1,False
29,scenario2,RuleAgent,41,3,0,collect,1,False
29,scenario2,RuleAgent,42,3,0,collect,1,False
29,scenario2,RuleAgent,43,3,0,collect,1,False
29,scenario2,RuleAgent,44,3,0,collect,1,False
29,scenario2,RuleAgent,45,3,0,collect,1,False
29,scenario2,RuleAgent,46,3,0,collect,1,False
29,scenario2,RuleAgent,47,3,0,collect,1,False
29,scenario2,RuleAgent,48,3,0,collect,1,False
29,scenario2,RuleAgent,49,3,0,collect,1,False
29,scenario2,RuleAgent,50,3,0,collect,1,False
29,scenario2,RuleAgent,51,3,0,collect,1,False
29,scenario2,RuleAgent,52,3,0,collect,1,False
29,scenario2,RuleAgent,53,3,0,collect,1,False
29,scenario2,RuleAgent,54,3,0,collect,1,False
29,scenario2,RuleAgent,55,3,0,collect,1,False
29,scenario2,RuleAgent,56,3,0,collect,1,False
29,scenario2,RuleAgent,57,3,0,collect,1,False
29,scenario2,RuleAgent,58,3,0,collect,1,False
29,scenario2,RuleAgent,59,3,0,collect,1,False
29,scenario2,RuleAgent,60,3,0,collect,1,False
29,scenario2,RuleAgent,61,3,0,collect,1,False
29,scenario2,RuleAgent,62,3,0,collect,1,False
29,scenario2,RuleAgent,63,3,0,collect,1,False
29,scenario2,RuleAgent,64,3,0,collect,1,False
29,scenario2,RuleAgent,65,3,0,collect,1,False
29,scenario2,RuleAgent,66,3,0,collect,1,False
29,scenario2,RuleAgent,67,3,0,collect,1,False
29,scenario2,RuleAgent,68,3,0,collect,1,False
29,scenario2,RuleAgent,69,3,0,collect,1,False
29,scenario2,RuleAgent,70,3,0,collect,1,False
29,scenario2,RuleAgent,71,3,0,collect,1,False
29,scenario2,RuleAgent,72,3,0,collect,1,False
29,scenario2,RuleAgent,73,3,0,collect,1,False
29,scenario2,RuleAgent,74,3,0,collect,1,False
29,scenario2,RuleAgent,75,3,0,collect,1,False
29,scenario2,RuleAgent,76,3,0,collect,1,False
29,scenario2,RuleAgent,77,3,0,collect,1,False
29,scenario2,RuleAgent,78,3,0,collect,1,False
29,scenario2,RuleAgent,79,3,0,collect,1,False
29,scenario2,RuleAgent,80,3,0,collect,1,False
29,scenario2,RuleAgent,81,3,0,collect,1,False
29,scenario2,RuleAgent,82,3,0,collect,1,False
29,scenario2,RuleAgent,83,3,0,collect,1,False
29,scenario2,RuleAgent,84,3,0,collect,1,False
29,scenario2,RuleAgent,85,3,0,collect,1,False
29,scenario2,RuleAgent,86,3,0,collect,1,False
29,scenario2,RuleAgent,87,3,0,collect,1,False
29,scenario2,RuleAgent,88,3,0,collect,1,False
29,scenario2,RuleAgent,89,3,0,collect,1,False
29,scenario2,RuleAgent,90,3,0,collect,1,False
29,scenario2,RuleAgent,91,3,0,collect,1,False
29,scenario2,RuleAgent,92,3,0,collect,1,False
29,scenario2,RuleAgent,93,3,0,collect,1,False
29,scenario2,RuleAgent,94,3,0,collect,1,False
29,scenario2,RuleAgent,95,3,0,collect,1,False
29,scenario2,RuleAgent,96,3,0,collect,1,False
29,scenario2,RuleAgent,97,3,0,collect,1,False
29,scenario2,RuleAgent,98,3,0,collect,1,False
29,scenario2,RuleAgent,99,3,0,collect,1,False
29,scenario2,RuleAgent,100,3,0,collect,1,False
29,scenario2,RuleAgent,101,3,0,collect,1,False
29,scenario2,RuleAgent,102,3,0,collect,1,False
29,scenario2,RuleAgent,103,3,0,collect,1,False
29,scenario2,RuleAgent,104,3,0,collect,1,False
29,scenario2,RuleAgent,105,3,0,collect,1,False
29,scenario2,RuleAgent,106,3,0,collect,1,False
29,scenario2,RuleAgent,107,3,0,collect,1,False
29,scenario2,RuleAgent,108,3,0,collect,1,False
29,scenario2,RuleAgent,109,3,0,collect,1,False
29,scenario2,RuleAgent,110,3,0,collect,1,False
29,scenario2,RuleAgent,111,3,0,collect,1,False
29,scenario2,RuleAgent,112,3,0,collect,1,False
29,scenario2,RuleAgent,113,3,0,collect,1,False
29,scenario2,RuleAgent,114,3,0,collect,1,False
29,scenario2,RuleAgent,115,3,0,collect,1,False
29,scenario2,RuleAgent,116,3,0,collect,1,False
29,scenario2,RuleAgent,117,3,0,collect,1,False
29,scenario2,RuleAgent,118,3,0,collect,1,False
29,scenario2,RuleAgent,119,3,0,collect,1,False
29,scenario2,RuleAgent,120,3,0,collect,1,False
29,scenario2,RuleAgent,121,3,0,collect,1,False
29,scenario2,RuleAgent,122,3,0,collect,1,False
29,scenario2,RuleAgent,123,3,0,collect,1,False
29,scenario2,RuleAgent,124,3,0,collect,1,False
29,scenario2,RuleAgent,125,3,0,collect,1,False
29,scenario2,RuleAgent,126,3,0,collect,1,False
29,scenario2,RuleAgent,127,3,0,collect,1,False
29,scenario2,RuleAgent,128,3,0,collect,1,False
29,scenario2,RuleAgent,129,3,0,collect,1,False
29,scenario2,RuleAgent,130,3,0,collect,1,False
29,scenario2,RuleAgent,131,3,0,collect,1,False
29,scenario2,RuleAgent,132,3,0,collect,1,False
29,scenario2,RuleAgent,133,3,0,collect,1,False
29,scenario2,RuleAgent,134,3,0,collect,1,False
29,scenario2,RuleAgent,135,3,0,collect,1,False
29,scenario2,RuleAgent,136,3,0,collect,1,False
29,scenario2,RuleAgent,137,3,0,collect,1,False
29,scenario2,RuleAgent,138,3,0,collect,1,False
29,scenario2,RuleAgent,139,3,0,collect,1,False
29,scenario2,RuleAgent,140,3,0,collect,1,False
29,scenario2,RuleAgent,141,3,0,collect,1,False
29,scenario2,RuleAgent,142,3,0,collect,1,False
29,scenario2,RuleAgent,143,3,0,collect,1,False
29,scenario2,RuleAgent,144,3,0,collect,1,False
29,scenario2,RuleAgent,145,3,0,collect,1,False
29,scenario2,RuleAgent,146,3,0,collect,1,False
29,scenario2,RuleAgent,147,3,0,collect,1,False
29,scenario2,RuleAgent,148,3,0,collect,1,False
29,scenario2,RuleAgent,149,3,0,collect,1,False
29,scenario2,RuleAgent,150,3,0,collect,1,False
29,scenario2,RuleAgent,151,3,0,collect,1,False
29,scenario2,RuleAgent,152,3,0,collect,1,False
29,scenario2,RuleAgent,153,3,0,collect,1,False
29,scenario2,RuleAgent,154,3,0,collect,1,False
29,scenario2,RuleAgent,155,3,0,collect,1,False
29,scenario2,RuleAgent,156,3,0,collect,1,False
29,scenario2,RuleAgent,157,3,0,collect,1,False
29,scenario2,RuleAgent,158,3,0,collect,1,False
29,scenario2,RuleAgent,159,3,0,collect,1,False
29,scenario2,RuleAgent,160,3,0,collect,1,False
29,scenario2,RuleAgent,161,3,0,collect,1,False
29,scenario2,RuleAgent,162,3,0,collect,1,False
29,scenario2,RuleAgent,163,3,0,collect,1,False
29,scenario2,RuleAgent,164,3,0,collect,1,False
29,scenario2,RuleAgent,165,3,0,collect,1,False
29,scenario2,RuleAgent,166,3,0,collect,1,False
29,scenario2,RuleAgent,167,3,0,collect,1,False
29,scenario2,RuleAgent,168,3,0,collect,1,False
29,scenario2,RuleAgent,169,3,0,collect,1,False
29,scenario2,RuleAgent,170,3,0,collect,1,False
29,scenario2,RuleAgent,171,3,0,collect,1,False
29,scenario2,RuleAgent,172,3,0,collect,1,False
29,scenario2,RuleAgent,173,3,0,collect,1,False
29,scenario2,RuleAgent,174,3,0,collect,1,False
29,scenario2,RuleAgent,175,3,0,collect,1,False
29,scenario2,RuleAgent,176,3,0,collect,1,False
29,scenario2,RuleAgent,177,3,0,collect,1,False
29,scenario2,RuleAgent,178,3,0,collect,1,False
29,scenario2,RuleAgent,179,3,0,collect,1,False
29,scenario2,RuleAgent,180,3,0,collect,1,False
29,scenario2,RuleAgent,181,3,0,collect,1,False
29,scenario2,RuleAgent,182,3,0,collect,1,False
29,scenario2,RuleAgent,183,3,0,collect,1,False
29,scenario2,RuleAgent,184,3,0,collect,1,False
29,scenario2,RuleAgent,185,3,0,collect,1,False
29,scenario2,RuleAgent,186,3,0,collect,1,True
0,scenario2,AdvancedRuleAgent,0,1,0,down,0,False
0,scenario2,AdvancedRuleAgent,1,2,0,down,0,False
0,scenario2,AdvancedRuleAgent,2,3,0,down,0,False
0,scenario2,AdvancedRuleAgent,3,3,0,collect,1,False
0,scenario2,AdvancedRuleAgent,4,3,1,right,1,False
0,scenario2,AdvancedRuleAgent,5,2,1,up,1,False
0,scenario2,AdvancedRuleAgent,6,2,2,right,1,False
0,scenario2,AdvancedRuleAgent,7,1,2,up,1,False
0,scenario2,AdvancedRuleAgent,8,1,3,right,1,False
0,scenario2,AdvancedRuleAgent,9,1,3,collect,2,False
0,scenario2,AdvancedRuleAgent,10,1,2,left,2,False
0,scenario2,AdvancedRuleAgent,11,1,3,right,2,False
0,scenario2,AdvancedRuleAgent,12,1,2,left,2,False
0,scenario2,AdvancedRuleAgent,13,1,3,right,2,False
0,scenario2,AdvancedRuleAgent,14,1,2,left,2,False
0,scenario2,AdvancedRuleAgent,15,1,3,right,2,False
0,scenario2,AdvancedRuleAgent,16,1,2,left,2,False
0,scenario2,AdvancedRuleAgent,17,2,2,down,2,False
0,scenario2,AdvancedRuleAgent,18,2,1,left,2,False
0,scenario2,AdvancedRuleAgent,19,2,2,right,2,False
0,scenario2,AdvancedRuleAgent,20,2,1,left,2,False
0,scenario2,AdvancedRuleAgent,21,2,2,right,2,False
0,scenario2,AdvancedRuleAgent,22,2,1,left,2,False
0,scenario2,AdvancedRuleAgent,23,2,2,right,2,False
